Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Brian Anderson","ATL",3,5,0,0,0,0,0,0.4,0,0,0,0,0,0,0.48,-100,0,-1.2647239791577483,0.05635868012905121,-0.10760096634181555,"Brian Anderson",18289,605119
"Nick Maton","BAL",5,5,0,0,0,0,0,0.4,0,0,0,0,0,0,0.104,-100,0,-1.2219304146593237,-0.02569551393389702,-0.11163788667678172,"Nick Maton",21635,665155
"Sandro Fabian","TEX",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0.2,-100,0,-1.236844465357604,-0.020620185881853104,-0.11265400761372305,"Sandro Fabian",19910,660758
"Tyler Gentry","KCR",3,5,0,0,0,0,0,0.4,0,0,0,0,0,0,0.076,-100,0,-1.2625093685811186,-0.021618805825710297,-0.11540775574924453,"Tyler Gentry",27784,694355
"Brett Sullivan","SDP",7,17,1,1,2,0,0.058823529,0.235294117,0.1875,0.181818181,0.1875,0.235294117,0.375,0.26483313125722546,0.176,71.59422555011872,-0.08116340264678001,-0.6586166660645913,-1.0266176164150238,-0.11557989245403336,"Brett Sullivan",18217,664954
"Jair Camargo","MIN",5,7,0,1,0,0,0.142857142,0.428571428,0,0,0,0.142857142,0,0.0984472462109157,0.173,-46.28358711928305,0.01481243222951889,-1.156841215114383,-0.21728874975815415,-0.11781730168635221,"Jair Camargo",21730,665856
"Kevin Alcántara","CHC",3,10,0,1,0,0,0,0.1,0,0.111111111,0.1,0.1,0.1,0.0881710708141327,0.202,-48.44270681705188,0.0829455628991127,-1.6921435051460623,0.17839449644088745,-0.12194404427630523,"Kevin Alcantara",25971,682634
"Luken Baker","STL",21,49,2,3,10,1,0.142857142,0.224489795,0.225,0.172413793,0.175,0.285714285,0.4,0.2941351739727721,0.288,89.10751719589678,-0.2347850203514099,-0.8730253560587746,-1.9467313885688782,-0.12269474368596717,"Luken Baker",21497,663609
"Grant Koch","PIT",3,8,0,1,0,0,0.125,0.75,0,0,0,0.125,0,0.08614134043455124,0.088,-54.941174363225045,-0.03823046199977398,-1.5204690479140448,0.06064654514193535,-0.123253140480492,"Grant Koch",22045,667428
"Taylor Trammell","- - -",10,8,0,2,0,0,0.125,0.375,0,0.25,0.142857142,0.25,0.142857142,0.1963551789522171,0.164,34.06633479859349,-0.22721005976200104,-0.9546180889506816,-0.5116677917540073,-0.12391353213938416,"Taylor Trammell",19960,666211
"Jonah Heim","TEX",131,491,13,45,59,1,0.052953156,0.183299389,0.11546841,0.245810055,0.220043572,0.266802443,0.335511982,0.2652030060344704,0.277,70.35728047613486,-2.860647715628147,-19.51413325545852,1.9066485166549683,-0.12803774320596195,"Jonah Heim",16930,641680
"Tony Kemp","BAL",5,10,0,1,0,0,0.1,0.1,0,0,0,0.1,0,0.06891307234764099,0.187,-65.11019366997394,-0.00776527939888183,-1.8969720536874106,0.29896089993417263,-0.13061079060977254,"Tony Kemp",14894,643393
"Rob Brantly","TBR",3,9,0,0,0,0,0,0.222222222,0,0.142857142,0.111111111,0.111111111,0.111111111,0.09796785646014744,0.302,-43.24657855547581,-0.07091594487428665,-1.5460530065352196,-0.05971820652484894,-0.13485504923693004,"Rob Brantly",10655,542963
"Andrew Knapp","SFG",3,6,0,0,0,0,0,0.333333333,0,0.25,0.166666666,0.166666666,0.166666666,0.14695178469022116,0.139,-9.457798167010592,-0.007892422378063202,-0.7932351789394239,-0.731172114610672,-0.1368018143394296,"Andrew Knapp",14942,595284
"Luis De Los Santos","TOR",13,31,0,2,1,0,0.064516129,0.322580645,0.068965517,0.263157894,0.172413793,0.225806451,0.24137931,0.21071889900392102,0.214,33.362663040756566,-0.022307228296995163,-2.385966838752752,0.023775070905685425,-0.1372344656977157,"Luis De Los Santos",21682,665782
"Duke Ellis","- - -",11,5,0,1,0,5,0,0.4,0,0.333333333,0.2,0.2,0.2,0.1763421416282654,0.263,20.799537240606675,0.9920224063316709,0.4623854743088873,-1.9734894861467183,-0.13884930491026862,"Duke Ellis",27543,668752
"Josh Bell","- - -",145,603,19,62,71,0,0.084577114,0.199004975,0.156133829,0.286069651,0.249070631,0.319397993,0.40520446,0.31676103881056383,0.31,100.63183406299213,-4.043218985199928,-3.587621170704967,-17.84879422187805,-0.140035566824376,"Josh Bell",13145,605137
"Jared Walsh","TEX",17,60,1,9,7,0,0.116666666,0.35,0.094339622,0.354838709,0.226415094,0.316666666,0.320754716,0.28863024711608887,0.324,86.83648027622472,-0.9591123461723328,-1.8628219264061818,-1.5167921483516693,-0.14246982929272056,"Jared Walsh",18607,665120
"Bubba Thompson","CIN",17,18,0,5,0,5,0,0.611111111,0.055555555,0.285714285,0.111111111,0.111111111,0.166666666,0.11867538094520569,0.188,-36.93128305050248,1.2598790749907494,-1.6875031972056327,-0.29286371171474457,-0.14262126838917646,"Bubba Thompson",22261,669352
"Austin Slater","- - -",84,212,2,24,18,3,0.122641509,0.283018867,0.056497175,0.294117647,0.209039548,0.320754716,0.265536723,0.2734358378176419,0.303,76.36256352605918,-0.7674168338999152,-6.768527060479515,-1.6915684640407562,-0.14433641999343377,"Austin Slater",16153,596103
"Liover Peguero","PIT",3,10,0,0,2,0,0,0.3,0.1,0.285714285,0.2,0.2,0.3,0.21361568570137024,0.268,30.857797876828293,-0.007892422378063202,-0.8347000827953236,-0.9071650505065918,-0.14550335970688416,"Liover Peguero",24273,678894
"Trey Cabbage","HOU",45,91,1,12,8,1,0.043956043,0.373626373,0.127906977,0.333333333,0.209302325,0.252747252,0.337209302,0.25821199521913635,0.26,66.96744008812311,-0.10383263230323792,-3.543284458938215,-0.929756224155426,-0.1486691099367878,"Trey Cabbage",21078,663550
"Danny Mendick","CHW",47,141,3,13,8,6,0.042553191,0.24822695,0.121212122,0.244680851,0.196969696,0.242857142,0.318181818,0.24723211441721235,0.256,57.187567506698436,0.9048229604959488,-6.00225923268558,-0.14412426948547363,-0.1493472910878173,"Danny Mendick",18889,664901
"Jonathan Ornelas","TEX",18,40,0,1,3,0,0.05,0.325,0.054054054,0.333333333,0.216216216,0.256410256,0.27027027,0.2353184100909111,0.244,49.33584539621527,-0.15159399062395096,-2.470410581255271,-0.3163541555404663,-0.15009804209044997,"Jonathan Ornelas",24597,680716
"Jasson Domínguez","NYY",18,67,2,8,4,5,0.164179104,0.283582089,0.125,0.228571428,0.178571428,0.313432835,0.303571428,0.2851653917511897,0.305,84.37552820534336,-0.12830296158790588,-1.326106948915184,-2.364434540271759,-0.15048198547796823,"Jasson Dominguez",28080,691176
"Matt Thaiss","LAA",57,186,2,14,16,3,0.150537634,0.311827956,0.095541401,0.306122448,0.203821656,0.322580645,0.299363057,0.28602592823325945,0.291,83.21520727169745,-1.3268867209553719,-4.899076587968688,-2.764801323413849,-0.15114388891055097,"Matt Thaiss",19318,642136
"Cooper Hummel","HOU",6,8,0,0,0,1,0,0.25,0,0,0,0,0,0,0.184,-100,0.20000000298023224,-1.7649663422068635,0.015053659677505493,-0.15318447026356508,"Cooper Hummel",19458,669450
"Brian Serven","TOR",28,71,0,6,3,0,0.070422535,0.309859154,0.063492064,0.243902439,0.158730158,0.242857142,0.222222222,0.21705837845802306,0.239,37.82198235150038,0.08898944407701492,-4.962283404382176,1.1089030504226685,-0.15352834443828905,"Brian Serven",19422,661531
"Andrew Vaughn","CHW",149,619,19,55,70,2,0.061389337,0.213247172,0.15614035,0.285377358,0.245614035,0.297253634,0.401754385,0.3037608829183994,0.319,96.95105768203113,-2.487667128443718,-4.647128623103908,-17.47489595413208,-0.153608550827939,"Andrew Vaughn",26197,683734
"Jamie Westbrook","BOS",21,48,2,4,7,0,0.083333333,0.291666666,0.2,0.153846153,0.15,0.234042553,0.35,0.2520904426879071,0.313,55.32068205121127,-0.8164981678128242,-3.2703784986612607,0.15253891050815582,-0.1567481624981649,"Jamie Westbrook",15504,642197
"Joey Gallo","WSN",76,260,10,24,27,3,0.123076923,0.392307692,0.174887892,0.232142857,0.161434977,0.276923076,0.336322869,0.27580061348584983,0.285,75.66305400482027,-0.9185601845383644,-8.48515904622025,-1.7101085186004639,-0.15873865743047694,"Joey Gallo",14128,608336
"Trenton Brooks","SFG",12,29,0,3,1,1,0.137931034,0.206896551,0,0.157894736,0.12,0.24137931,0.12,0.18626396614929724,0.259,17.001994653601535,0.14083800604566932,-2.7374015507849303,0.22934281826019287,-0.15928831369437613,"Trenton Brooks",19384,670092
"Taylor Walls","TBR",84,252,1,27,14,16,0.123015873,0.265873015,0.064220184,0.25490196,0.183486238,0.281746031,0.247706422,0.24518908820455038,0.252,60.31184235627667,1.2015176191926003,-10.242198799803703,0.29872846603393555,-0.1593490755267723,"Taylor Walls",22458,670764
"Brewer Hicklen","MIL",3,5,0,0,0,1,0,0.8,0,0,0,0,0,0,0.053,-100,0.20000000298023224,-1.0598163904970312,-0.6636078618466854,-0.16079508564374315,"Brewer Hicklen",20450,676551
"Rafael Ortega","CHW",14,17,0,4,1,2,0.117647058,0.235294117,0,0.09090909,0.071428571,0.176470588,0.071428571,0.1329395385349498,0.275,-23.208164413631277,0.37632273882627487,-2.0202687693234016,-0.11105386912822723,-0.16159026866879062,"Rafael Ortega",10323,542364
"Alek Thomas","ARI",39,103,3,13,17,4,0.067961165,0.165048543,0.168421052,0.2,0.189473684,0.245098039,0.357894736,0.26245375941781435,0.337,64.68119009312016,0.8295239210128784,-3.520629464597052,-1.4780848622322083,-0.16201294650139259,"Alek Thomas",23792,677950
"Jason Vosler","SEA",10,30,0,2,3,0,0.066666666,0.3,0.107142857,0.263157894,0.178571428,0.233333333,0.285714285,0.22892492413520812,0.301,51.20059654866439,-0.010071821510791779,-1.6851742764042443,-0.9483268857002258,-0.16869750127278121,"Jason Vosler",16686,613564
"Chas McCormick","HOU",94,267,5,32,27,8,0.063670411,0.269662921,0.095041322,0.273809523,0.210743801,0.270676691,0.305785123,0.25694491854287627,0.285,66.07615247822581,-0.5353349149227142,-10.899205261133648,0.3222982883453369,-0.17312671363465348,"Chas McCormick",19599,676801
"Luke Williams","ATL",37,52,0,8,4,3,0.076923076,0.25,0.065217392,0.272727272,0.195652173,0.274509803,0.260869565,0.2456925020498388,0.234,53.841550677130776,-0.23271476477384567,-3.102939074533991,-0.30904706940054893,-0.17354109648887983,"Luke Williams",19931,663897
"DJ Stewart","NYM",74,194,5,16,19,1,0.159793814,0.24742268,0.120253165,0.216981132,0.177215189,0.324742268,0.297468354,0.29001115462214677,0.326,88.37760079904845,0.007669895887374878,-2.6885716887864595,-5.493547201156616,-0.17781584191794544,"DJ Stewart",17766,621466
"Javier Sanoja","MIA",15,36,0,3,2,0,0.027777777,0.111111111,0.057142857,0.258064516,0.228571428,0.25,0.285714285,0.23578575750192007,0.232,45.74452322110913,0.22693338245153427,-2.108714496765188,-0.8184791896492243,-0.17850085856739856,"Javier Sanoja",28253,691594
"Isaac Collins","MIL",11,19,0,0,0,1,0.105263157,0.526315789,0,0.285714285,0.117647058,0.210526315,0.117647058,0.1653517296439723,0.159,0.5875023877067596,0.1676065156934783,-2.091079538291343,-0.2767210826277733,-0.17919529087918007,"Isaac Collins",25477,686555
"Tyler Locklear","SEA",16,49,2,3,3,1,0.061224489,0.408163265,0.155555556,0.217391304,0.155555555,0.224489795,0.311111111,0.2381243949033776,0.221,57.671692155509,0.1449003852903843,-2.2282900781084396,-1.1588480025529861,-0.1811178820651899,"Tyler Locklear",31396,682988
"Levi Jordan","CIN",7,11,0,1,1,0,0,0.272727272,0.1,0.125,0.1,0.09090909,0.2,0.11404055898839777,0.122,-40.05083592663137,0.0421065054833889,-1.800105782812972,-0.3928458243608475,-0.18865129492510202,"Levi Jordan",25138,682119
"Forrest Wall","- - -",16,35,0,4,1,4,0.085714285,0.228571428,0,0.333333333,0.25,0.314285714,0.25,0.2606022238731384,0.236,63.754320384848846,-0.4074584871996194,-1.9244584705538812,-1.0860245656222105,-0.19054204516033973,"Forrest Wall",16496,657088
"Tristan Gray","- - -",15,31,0,0,0,0,0.096774193,0.516129032,0.035714285,0.25,0.107142857,0.193548387,0.142857142,0.16404063663175028,0.209,5.914092412010306,-0.0571402870118618,-3.5750970354210705,0.6659772153943777,-0.1937449128624394,"Tristan Gray",19877,656484
"Manuel Margot","MIN",129,343,4,37,31,5,0.061224489,0.157434402,0.098412698,0.273076923,0.238095238,0.289473684,0.336507936,0.2762483206757328,0.308,78.78531965332579,0.9314055368304253,-7.394590883206947,-5.9435715675354,-0.19664879385097958,"Manuel Margot",14712,622534
"Patrick Wisdom","CHC",75,174,8,16,23,5,0.057471264,0.339080459,0.221518988,0.206521739,0.170886075,0.236994219,0.392405063,0.27137000092192193,0.288,74.86273072667855,0.6934931427240372,-4.5368313069694315,-3.1843628883361816,-0.19899761896035878,"Patrick Wisdom",13602,621550
"Niko Kavadas","LAA",30,106,4,11,8,1,0.103773584,0.386792452,0.150537635,0.270833333,0.182795698,0.283018867,0.333333333,0.2776129853050664,0.292,77.29737140970066,-0.5874226540327072,-3.3409387332058778,-2.198193609714508,-0.2071303762882365,"Niko Kavadas",29782,694359
"David Hensley","MIA",23,58,1,9,4,1,0.103448275,0.293103448,0.076923077,0.294117647,0.211538461,0.293103448,0.288461538,0.2650730681830439,0.218,65.45689084187177,0.23375680297613144,-2.162043982353376,-1.8055769205093384,-0.21029028296613395,"David Hensley",25111,682073
"Sam Haggerty","SEA",8,16,0,1,1,1,0.0625,0.25,0,0.09090909,0.066666666,0.125,0.066666666,0.09817758947610855,0.195,-40.76974872887103,0.18421515822410583,-2.392906527624563,-0.17832496762275696,-0.21046587394443025,"Sam Haggerty",18054,664059
"Matt Carpenter","STL",59,157,4,15,15,0,0.095541401,0.324840764,0.138686131,0.333333333,0.233576642,0.314102564,0.372262773,0.3030310074488322,0.287,95.09502290041354,-2.200044110417366,-3.120913253929623,-4.173673197627068,-0.21340581782460966,"Matt Carpenter",8090,572761
"Donovan Walton","SFG",9,25,1,3,2,0,0.08,0.28,0.136363636,0.142857142,0.136363636,0.24,0.272727272,0.23645943880081177,0.26,50.78698845442611,-0.04021671193186194,-1.5114489582522026,-1.4321356937289238,-0.21802544843525098,"Donovan Walton",19314,622268
"Grant McCray","SFG",37,130,5,13,10,5,0.046153846,0.43076923,0.177419355,0.317460317,0.201612903,0.238461538,0.379032258,0.26578196057906517,0.252,70.52305555714207,1.7504274174571037,-2.831910364599964,-3.6725341081619263,-0.2246615427737265,"Grant McCray",25690,687529
"Zach Dezenzo","HOU",19,65,2,5,8,0,0.046153846,0.338461538,0.129032258,0.342105263,0.241935483,0.276923076,0.370967741,0.2826819144762479,0.298,84.18008101007965,-0.0055737122893333435,-1.1821584735988016,-3.1621809005737305,-0.22489038128915623,"Zach Dezenzo",31562,701305
"Ali Sánchez","MIA",31,96,0,5,4,2,0.041666666,0.25,0.023809524,0.229508196,0.166666666,0.211111111,0.19047619,0.1840681744946374,0.213,10.935044816049109,-0.17336976155638695,-10.39780600471249,5.021512150764465,-0.22508326435615475,"Ali Sanchez",18551,645305
"Kameron Misner","TBR",8,15,0,0,0,0,0,0.666666666,0,0.2,0.066666666,0.066666666,0.066666666,0.05878071387608846,0.092,-70.81161491581807,-0.009244296234101057,-2.9409087760585035,0.20162814110517502,-0.23126442487283275,"Kameron Misner",26374,670224
"Gabriel Arias","CLE",53,161,3,15,15,5,0.03726708,0.329192546,0.130718954,0.31632653,0.222222222,0.254658385,0.352941176,0.26335191208383313,0.274,70.28110656271517,-0.9927346855401993,-6.46748249054039,-1.139151781797409,-0.23130232884885554,"Gabriel Arias",22563,672356
"Nick Loftin","KCR",57,171,1,15,14,1,0.111111111,0.140350877,0.047297297,0.216,0.189189189,0.282352941,0.236486486,0.24212010432692135,0.283,49.6342469586841,0.12281686812639236,-9.731738851665144,1.7534920945763588,-0.23525344935532883,"Nick Loftin",27630,679845
"Seth Brown","OAK",124,400,14,32,44,4,0.0625,0.28,0.147849463,0.291497975,0.231182795,0.2825,0.379032258,0.28913666382431985,0.294,91.145522206631,-0.6596350111067295,-4.712186596978227,-10.903075218200684,-0.23558185898670164,"Seth Brown",18171,664913
"Joey Wendle","NYM",18,37,0,3,1,1,0.027027027,0.243243243,0.027777778,0.296296296,0.222222222,0.243243243,0.25,0.21933923863075874,0.239,40.81055704914968,0.3583163619041443,-2.2605133596822475,-1.2530511617660522,-0.23562065545507893,"Joey Wendle",13853,621563
"Owen Miller","MIL",14,27,0,2,3,0,0,0.296296296,0.037037037,0.263157894,0.185185185,0.185185185,0.222222222,0.17708477709028456,0.185,8.484647574295206,-0.033093661651946604,-2.98783184891313,-0.2049233317375183,-0.23688071161475432,"Owen Miller",24655,680911
"Adolis García","TEX",154,637,25,68,85,11,0.070643642,0.277864992,0.175862069,0.2734375,0.224137931,0.284144427,0.4,0.2958071366069824,0.306,91.88485090815523,-0.6811668947339058,-6.595987032584459,-16.97022533416748,-0.24079027505793282,"Adolis Garcia",19287,666969
"Johnathan Rodriguez","CLE",13,40,0,6,5,0,0.225,0.35,0.032258064,0.235294117,0.129032258,0.325,0.161290322,0.2525438696146011,0.257,62.67850877163007,-0.045843325555324554,-1.7539877468772307,-1.9621705412864685,-0.24608369796870477,"Johnathan Rodriguez",22530,671286
"Anthony Rizzo","NYY",92,375,8,38,35,0,0.072,0.173333333,0.106824926,0.259398496,0.228486646,0.301333333,0.335311572,0.2847893614768982,0.297,84.11102083124227,-2.8095961436629295,-9.627217397445015,-5.278091669082642,-0.24832998400397188,"Anthony Rizzo",3473,519203
"Austin Martin","MIN",93,257,1,41,16,7,0.077821011,0.182879377,0.098712446,0.313513513,0.253218884,0.317647058,0.35193133,0.2973696701666888,0.297,93.64250821839707,0.9690024480223656,-0.9004935428071388,-10.076208353042603,-0.2488447987937828,"Austin Martin",27462,668885
"Keibert Ruiz","WSN",127,485,13,46,57,3,0.03298969,0.111340206,0.130718955,0.231738035,0.228758169,0.259793814,0.359477124,0.26848829947796066,0.279,70.74136544654421,-1.1472532600164413,-18.116285606484027,-0.47005677223205566,-0.25151819158439026,"Keibert Ruiz",19610,660688
"Riley Adams","WSN",41,130,2,10,8,1,0.076923076,0.269230769,0.112068965,0.296296296,0.224137931,0.292307692,0.336206896,0.2749977846478307,0.281,75.12269516600813,-0.4040949419140816,-4.271395844744681,-2.4934312105178833,-0.25155326471844425,"Riley Adams",19864,656180
"Armando Alvarez","OAK",16,39,0,7,2,1,0.051282051,0.205128205,0.027027027,0.310344827,0.243243243,0.282051282,0.27027027,0.24836905797322592,0.286,62.468755708564295,0.04393390566110611,-1.6308669628296315,-2.1193313151597977,-0.2530420881535631,"Armando Alvarez",19292,669137
"Esteury Ruiz","OAK",29,65,2,10,8,5,0.061538461,0.307692307,0.181818181,0.257142857,0.2,0.269841269,0.381818181,0.2807173596488105,0.281,85.22321171336465,-1.0612514168024063,-2.1602547637998812,-2.482465445995331,-0.255706476544594,"Esteury Ruiz",21780,665923
"Jack López","LAA",27,71,1,4,6,0,0.028169014,0.352112676,0.089552239,0.390243902,0.253731343,0.285714285,0.343283582,0.2767663172313145,0.201,76.70180779625144,-0.05781078338623047,-1.9505299492218189,-2.903623044490814,-0.2568858705049665,"Jack Lopez",13663,605346
"Andruw Monasterio","MIL",59,142,1,14,16,6,0.112676056,0.28169014,0.064,0.297619047,0.208,0.302816901,0.272,0.26550943372954783,0.291,68.0005026622224,0.9368126466870308,-4.496851421947478,-2.7428064793348312,-0.25932169662418386,"Andruw Monasterio",19455,655316
"Brett Harris","OAK",36,123,3,15,12,0,0.138211382,0.203252032,0.116504855,0.157894736,0.145631067,0.276422764,0.262135922,0.2520583286518004,0.274,65.06386404492507,-1.430432346649468,-6.347266819040267,-0.26658958196640015,-0.25959754249185013,"Brett Harris",29788,695391
"Bryce Teodosio","LAA",5,12,0,1,0,0,0,0.416666666,0,0.142857142,0.083333333,0.083333333,0.083333333,0.07347589234511058,0.114,-66.29682859774732,-0.007892422378063202,-2.2912336611936217,-0.6696522124111652,-0.2644797627468404,"Bryce Teodosio",29524,669326
"Brooks Lee","MIN",50,185,3,9,27,3,0.059459459,0.145945945,0.098837209,0.243055555,0.220930232,0.264864864,0.319767441,0.25221581700069656,0.274,61.880365784555714,0.04766767472028732,-8.021450212316745,-0.7078230381011963,-0.26461831795938395,"Brooks Lee",31595,686797
"Akil Baddoo","DET",31,82,2,7,5,1,0.097560975,0.329268292,0.164383562,0.177777777,0.136986301,0.219512195,0.301369863,0.22960755010930503,0.297,46.49207849798147,0.7629361599683762,-4.25745482479723,-1.0618585795164108,-0.26705559108033416,"Akil Baddoo",22168,668731
"Davis Wendzel","TEX",27,49,1,2,2,0,0.020408163,0.244897959,0.106382979,0.147058823,0.127659574,0.163265306,0.234042553,0.17577465821285637,0.263,7.451554342612049,0.1081426814198494,-5.0807037388861485,0.8294739946722984,-0.2703593072320989,"Davis Wendzel",26469,673995
"Jake Cave","COL",123,346,7,42,37,5,0.052023121,0.283236994,0.145510836,0.334841628,0.250773993,0.289855072,0.396284829,0.2951570868838665,0.277,75.2224695915322,0.477264828979969,-9.774423656962416,-4.378157615661621,-0.27166539047113236,"Jake Cave",14477,595909
"James Outman","LAD",53,156,4,12,11,2,0.102564102,0.352564102,0.117647059,0.207792207,0.147058823,0.256410256,0.264705882,0.24168985317914915,0.282,54.038796640076214,-0.25642939540557563,-8.830306884231241,0.977404773235321,-0.27450664317522766,"James Outman",24770,681546
"Ben Rice","NYY",50,178,7,20,23,0,0.11235955,0.269662921,0.177631579,0.186274509,0.171052631,0.264044943,0.34868421,0.2687584282307143,0.34,72.83453500752114,-0.4681914299726486,-6.000963165173093,-2.6954376995563507,-0.2853230538427645,"Ben Rice",29576,700250
"Curtis Mead","TBR",38,132,1,10,7,2,0.045454545,0.227272727,0.049180327,0.304347826,0.237704918,0.282442748,0.286885245,0.25519760009896664,0.28,67.35203401329048,0.20322558283805847,-4.7277819716922105,-2.4565559923648834,-0.28753022721067206,"Curtis Mead",23986,678554
"Travis Jankowski","TEX",104,207,1,19,12,11,0.057971014,0.212560386,0.042105263,0.255172413,0.2,0.265700483,0.242105263,0.2338507886670062,0.241,48.30349051536687,1.7703824266791344,-10.474008126805273,0.7080409526824951,-0.29594373162575566,"Travis Jankowski",13768,608671
"Mickey Gasper","BOS",13,23,0,1,0,0,0.173913043,0.347826086,0,0,0,0.217391304,0,0.15116151778594308,0.315,-15.67478486156716,-0.03946211189031601,-3.083654837548411,-0.5647060871124268,-0.2976096346423964,"Mickey Gasper",24759,681508
"CJ Alexander","KCR",4,8,0,0,0,0,0,0.375,0,0.2,0.125,0.125,0.125,0.11021383851766586,0.21,-43.151314157175214,-0.007892422378063202,-1.318253346523582,-1.854150764644146,-0.3000961553705685,"CJ Alexander",20557,680769
"Addison Barger","TOR",69,225,7,20,28,2,0.062222222,0.266666666,0.153846154,0.239436619,0.197115384,0.25,0.350961538,0.2624712219195707,0.291,69.76630384824855,0.5426032096147537,-7.240976362439751,-3.1932440400123596,-0.3029886960681661,"Addison Barger",24598,680718
"Graham Pauley","SDP",13,32,2,4,5,0,0,0.46875,0.1875,0.133333333,0.125,0.125,0.3125,0.18320761248469353,0.211,16.654656301220072,0.18468131124973297,-3.0045983594209407,-1.0361748337745667,-0.30726582834561594,"Graham Pauley",31363,688363
"Alex Kirilloff","MIN",57,178,5,20,20,0,0.084269662,0.264044943,0.182389937,0.245454545,0.201257861,0.269662921,0.383647798,0.28212288122498586,0.31,82.91760551198051,0.12839967012405396,-3.3507599694781165,-5.56335973739624,-0.30780856154784214,"Alex Kirilloff",20325,666135
"Alika Williams","PIT",37,96,0,13,5,1,0.03125,0.229166666,0.091954023,0.276923076,0.206896551,0.241758241,0.298850574,0.23698586029010815,0.251,46.58752731052207,-0.5353366583585739,-6.666956221574733,0.4794921278953552,-0.3088590850243024,"Alika Williams",27604,675961
"Tyler Wade","SDP",90,156,0,28,8,8,0.07051282,0.185897435,0.02173913,0.275229357,0.217391304,0.284768211,0.239130434,0.2423201957285799,0.281,56.44147676430361,1.668314278125763,-6.457352904528401,-1.8307632505893707,-0.31945456153658974,"Tyler Wade",15730,642180
"Joey Wiemer","- - -",21,28,0,2,0,1,0.071428571,0.321428571,0,0.235294117,0.153846153,0.214285714,0.153846153,0.17518229569707597,0.243,6.986204214607527,0.00643998384475708,-3.1079047470328995,-0.92192945163697,-0.31989308043008874,"Joey Wiemer",27690,686894
"Daniel Vogelbach","TOR",31,79,1,5,8,0,0.11392405,0.215189873,0.114285715,0.23076923,0.185714285,0.278481012,0.3,0.2619745987880079,0.36,69.41696899563584,-0.6175046265125275,-3.3819831710107846,-2.3765430450439453,-0.3227449450440164,"Daniel Vogelbach",14130,596129
"Jacob Amaya","- - -",24,72,0,4,3,1,0.055555555,0.388888888,0.014705882,0.3,0.176470588,0.222222222,0.19117647,0.1904137060046196,0.202,17.452568573113233,0.221810020506382,-6.595481729408953,1.0631254750769585,-0.3234863461398747,"Jacob Amaya",23296,676070
"MJ Melendez","KCR",135,451,17,44,44,4,0.077605321,0.250554323,0.194174757,0.241134751,0.206310679,0.273333333,0.400485436,0.29195600084313306,0.317,84.68983430019267,-1.1834389939904213,-9.084074756570814,-9.111308574676514,-0.32646726788050306,"MJ Melendez",22197,669004
"Andrew Benintendi","CHW",135,522,20,50,64,3,0.078544061,0.183908045,0.167714885,0.244505494,0.22851153,0.28927203,0.396226415,0.29789751367697104,0.303,92.82664401784545,-1.877030998468399,-6.161514688084679,-14.416154384613037,-0.32806430073090925,"Andrew Benintendi",17901,643217
"Vidal Bruján","MIA",102,278,2,32,16,5,0.089928057,0.194244604,0.096774194,0.276041666,0.221774193,0.303249097,0.318548387,0.2755701622388659,0.262,72.52215467681481,-0.999839536845684,-10.13442313620873,-2.365355610847473,-0.3348368104263265,"Vidal Brujan",20536,660644
"Cole Tucker","LAA",25,57,0,3,3,3,0.105263157,0.298245614,0.12,0.264705882,0.18,0.263157894,0.3,0.25033894338105855,0.256,58.11225333899435,0.8133732676506042,-1.9185434847821936,-3.313614249229431,-0.34412478434304616,"Cole Tucker",17326,657061
"Shay Whitcomb","HOU",20,46,0,1,5,0,0.108695652,0.173913043,0.073170731,0.272727272,0.219512195,0.304347826,0.292682926,0.27172296332276386,0.342,76.471330968685,-0.1855398416519165,-1.423939432284631,-3.4543859511613846,-0.34545277304748034,"Shay Whitcomb",27789,694376
"Ryan Vilade","DET",17,49,1,5,5,0,0.040816326,0.244897959,0.066666667,0.212121212,0.177777777,0.208333333,0.244444444,0.1999968228240808,0.246,25.663288225188868,-0.0724083191016689,-4.240190695674258,-0.7512841522693634,-0.34681014088334056,"Ryan Vilade",22165,668723
"Jeimer Candelario","CIN",112,463,20,47,56,4,0.058315334,0.246220302,0.203747073,0.256756756,0.224824355,0.27861771,0.428571428,0.30352834692765107,0.28,87.48743401466132,-0.8033418133854866,-7.731035171260558,-11.093475818634033,-0.35177924132260097,"Jeimer Candelario",13621,600869
"Michael Stefanic","LAA",40,124,0,8,8,0,0.080645161,0.161290322,0.036363636,0.266666666,0.218181818,0.300813008,0.254545454,0.2577551385251487,0.254,63.328956454403375,-0.40863611549139023,-5.611597005420393,-2.044288754463196,-0.3637731515193634,"Michael Stefanic",25353,683021
"Garrett Cooper","- - -",36,116,1,6,11,0,0.060344827,0.301724137,0.093457944,0.295774647,0.205607476,0.267241379,0.29906542,0.2534630134187896,0.321,57.694447110896135,-0.3097003921866417,-5.8843842479690105,-1.5682739615440369,-0.37047300255011295,"Garrett Cooper",15279,643265
